Date,Open,High,Low,Close,Volume,Adj Close
2014-06-18,20.30,20.30,20.30,20.30,000,20.30
2014-06-17,20.30,20.30,20.30,20.30,000,20.30
2014-06-16,20.30,20.30,20.30,20.30,000,20.30
2014-06-13,20.30,20.30,20.30,20.30,000,20.30
2014-06-12,20.30,20.30,20.30,20.30,000,20.30
2014-06-11,20.30,20.30,20.30,20.30,000,20.30
2014-06-10,20.30,20.30,20.30,20.30,000,20.30
2014-06-09,20.30,20.30,20.30,20.30,000,20.30
2014-06-06,20.30,20.30,20.30,20.30,000,20.30
2014-06-05,19.75,20.30,19.75,20.30,300,20.09
2014-06-04,19.50,19.50,19.50,19.50,1100,19.30
2014-06-03,19.90,19.90,19.90,19.90,000,19.69
2014-06-02,19.90,19.90,19.90,19.90,100,19.69
2014-05-30,19.50,19.50,19.50,19.50,000,19.30
2014-05-29,19.50,19.50,19.50,19.50,000,19.30
2014-05-28,19.50,19.50,19.50,19.50,000,19.30
2014-05-27,19.60,19.60,19.50,19.50,5900,19.30
2014-05-26,19.74,19.74,19.74,19.74,000,19.54
2014-05-23,19.74,19.74,19.74,19.74,000,19.54
2014-05-22,19.74,19.74,19.74,19.74,000,19.54
2014-05-21,19.74,19.74,19.74,19.74,000,19.54
2014-05-20,19.74,19.74,19.74,19.74,000,19.54
2014-05-19,19.74,19.74,19.74,19.74,4800,19.54
2014-05-16,20.00,20.00,19.74,19.74,900,19.54
2014-05-15,20.00,20.00,20.00,20.00,000,19.79
2014-05-14,20.00,20.00,20.00,20.00,000,19.79
2014-05-13,20.00,20.00,20.00,20.00,000,19.79
2014-05-12,20.00,20.00,20.00,20.00,200,19.79
2014-05-09,20.00,20.00,20.00,20.00,000,19.79
2014-05-08,20.00,20.00,20.00,20.00,300,19.79
2014-05-07,19.55,19.55,19.55,19.55,000,19.35
2014-05-06,19.55,19.55,19.55,19.55,000,19.35
2014-05-05,20.00,20.00,19.55,19.55,200,19.35
2014-05-02,20.75,20.75,20.75,20.75,000,20.54
2014-05-01,20.75,20.75,20.75,20.75,000,20.54
2014-04-30,20.75,20.75,20.75,20.75,000,20.54
2014-04-29,20.75,20.75,20.75,20.75,000,20.54
2014-04-28,20.75,20.75,20.75,20.75,000,20.54
2014-04-25,20.75,20.75,20.75,20.75,000,20.54
2014-04-24,20.75,20.75,20.75,20.75,000,20.54
2014-04-23,20.75,20.75,20.75,20.75,000,20.54
2014-04-22,20.75,20.75,20.75,20.75,000,20.54
2014-04-21,20.75,20.75,20.75,20.75,000,20.54
2014-04-18,20.75,20.75,20.75,20.75,000,20.54
2014-04-17,20.50,20.75,20.50,20.75,200,20.54
2014-04-16,20.00,20.50,20.00,20.50,500,20.29
2014-04-15,20.00,21.50,19.75,19.79,2500,19.59
2014-04-14,19.75,19.75,19.75,19.75,000,19.55
2014-04-11,19.75,19.75,19.75,19.75,000,19.55
2014-04-10,19.75,19.75,19.75,19.75,000,19.55
2014-04-09,19.75,19.75,19.75,19.75,000,19.55
2014-04-08,19.75,19.75,19.75,19.75,000,19.55
2014-04-07,19.75,19.75,19.75,19.75,000,19.55
2014-04-04,19.75,19.75,19.75,19.75,000,19.55
2014-04-03,19.75,19.75,19.75,19.75,000,19.55
2014-04-02,19.75,19.75,19.75,19.75,000,19.55
2014-04-01,19.75,19.75,19.75,19.75,000,19.55
2014-03-31,19.75,19.75,19.75,19.75,800,19.55
2014-03-28,19.75,19.75,19.75,19.75,200,19.55
2014-03-27,19.75,19.75,19.75,19.75,000,19.55
2014-03-26,19.75,19.75,19.75,19.75,200,19.55
2014-03-25,19.88,19.88,19.88,19.88,000,19.67
2014-03-24,19.75,19.88,19.75,19.88,1300,19.67
2014-03-21,20.00,20.00,20.00,20.00,000,19.79
2014-03-20,20.00,20.00,20.00,20.00,000,19.79
2014-03-19,20.00,20.00,20.00,20.00,000,19.79
2014-03-18,20.00,20.00,20.00,20.00,000,19.79
2014-03-17,20.00,20.00,19.75,20.00,3400,19.79
2014-03-14,20.00,20.00,20.00,20.00,000,19.79
2014-03-13,20.00,20.00,20.00,20.00,000,19.79
2014-03-12,20.00,20.00,20.00,20.00,000,19.79
2014-03-11,20.00,20.00,20.00,20.00,100,19.79
2014-03-10,20.00,20.00,20.00,20.00,000,19.79
2014-03-07,20.00,20.00,20.00,20.00,000,19.79
2014-03-06,20.00,20.00,20.00,20.00,000,19.79
2014-03-05,20.00,20.00,20.00,20.00,000,19.79
2014-03-04,20.26,20.26,20.00,20.00,500,19.59
2014-03-03,20.25,20.25,20.25,20.25,000,19.83
2014-02-28,20.25,20.25,20.25,20.25,000,19.83
2014-02-27,20.25,20.25,20.25,20.25,000,19.83
